0,0.02184,0.046721,0.037086,0.015371,0.0037098,0.00054836,5.1105e-05,3.0608e-06,1.1946e-07,3.0704e-09,1.1946e-07,3.0608e-06,5.1105e-05,0.00054836,0.0037098,0.015371,0.037086,0.046721,0.02184
0.02184,0.035453,0.04741,0.033462,0.013268,0.003136,0.0004584,4.2446e-05,2.5323e-06,9.8595e-08,2.5305e-09,9.8595e-08,2.5323e-06,4.2446e-05,0.0004584,0.003136,0.013268,0.033462,0.04741,0.035453
0.046721,0.04741,0.040598,0.023302,0.0083722,0.0018791,0.00026673,2.427e-05,1.4325e-06,5.5403e-08,1.4161e-09,5.5403e-08,1.4325e-06,2.427e-05,0.00026673,0.0018791,0.0083722,0.023302,0.040598,0.04741
0.037086,0.033462,0.023302,0.011414,0.0037098,0.00078302,0.00010699,9.5038e-06,5.5244e-07,2.1162e-08,5.3768e-10,2.1162e-08,5.5244e-07,9.5038e-06,0.00010699,0.00078302,0.0037098,0.011414,0.023302,0.033462
0.015371,0.013268,0.0083722,0.0037098,0.0011145,0.00022242,2.925e-05,2.5323e-06,1.4472e-07,5.4827e-09,1.3834e-10,5.4827e-09,1.4472e-07,2.5323e-06,2.925e-05,0.00022242,0.0011145,0.0037098,0.0083722,0.013268
0.0037098,0.003136,0.0018791,0.00078302,0.00022242,4.2446e-05,5.3987e-06,4.564e-07,2.5658e-08,9.6147e-10,2.4089e-11,9.6147e-10,2.5658e-08,4.564e-07,5.3987e-06,4.2446e-05,0.00022242,0.00078302,0.0018791,0.003136
0.00054836,0.0004584,0.00026673,0.00010699,2.925e-05,5.3987e-06,6.6861e-07,5.5403e-08,3.0704e-09,1.1393e-10,2.8361e-12,1.1393e-10,3.0704e-09,5.5403e-08,6.6861e-07,5.3987e-06,2.925e-05,0.00010699,0.00026673,0.0004584
5.1105e-05,4.2446e-05,2.427e-05,9.5038e-06,2.5323e-06,4.564e-07,5.5403e-08,4.5194e-09,2.4758e-10,9.1128e-12,2.2563e-13,9.1128e-12,2.4758e-10,4.5194e-09,5.5403e-08,4.564e-07,2.5323e-06,9.5038e-06,2.427e-05,4.2446e-05
3.0608e-06,2.5323e-06,1.4325e-06,5.5244e-07,1.4472e-07,2.5658e-08,3.0704e-09,2.4758e-10,1.3445e-11,4.9179e-13,1.2126e-14,4.9179e-13,1.3445e-11,2.4758e-10,3.0704e-09,2.5658e-08,1.4472e-07,5.5244e-07,1.4325e-06,2.5323e-06
1.1946e-07,9.8595e-08,5.5403e-08,2.1162e-08,5.4827e-09,9.6147e-10,1.1393e-10,9.1128e-12,4.9179e-13,1.7909e-14,4.4022e-16,1.7909e-14,4.9179e-13,9.1128e-12,1.1393e-10,9.6147e-10,5.4827e-09,2.1162e-08,5.5403e-08,9.8595e-08
3.0704e-09,2.5305e-09,1.4161e-09,5.3768e-10,1.3834e-10,2.4089e-11,2.8361e-12,2.2563e-13,1.2126e-14,4.4022e-16,1.0799e-17,4.4022e-16,1.2126e-14,2.2563e-13,2.8361e-12,2.4089e-11,1.3834e-10,5.3768e-10,1.4161e-09,2.5305e-09
1.1946e-07,9.8595e-08,5.5403e-08,2.1162e-08,5.4827e-09,9.6147e-10,1.1393e-10,9.1128e-12,4.9179e-13,1.7909e-14,4.4022e-16,1.7909e-14,4.9179e-13,9.1128e-12,1.1393e-10,9.6147e-10,5.4827e-09,2.1162e-08,5.5403e-08,9.8595e-08
3.0608e-06,2.5323e-06,1.4325e-06,5.5244e-07,1.4472e-07,2.5658e-08,3.0704e-09,2.4758e-10,1.3445e-11,4.9179e-13,1.2126e-14,4.9179e-13,1.3445e-11,2.4758e-10,3.0704e-09,2.5658e-08,1.4472e-07,5.5244e-07,1.4325e-06,2.5323e-06
5.1105e-05,4.2446e-05,2.427e-05,9.5038e-06,2.5323e-06,4.564e-07,5.5403e-08,4.5194e-09,2.4758e-10,9.1128e-12,2.2563e-13,9.1128e-12,2.4758e-10,4.5194e-09,5.5403e-08,4.564e-07,2.5323e-06,9.5038e-06,2.427e-05,4.2446e-05
0.00054836,0.0004584,0.00026673,0.00010699,2.925e-05,5.3987e-06,6.6861e-07,5.5403e-08,3.0704e-09,1.1393e-10,2.8361e-12,1.1393e-10,3.0704e-09,5.5403e-08,6.6861e-07,5.3987e-06,2.925e-05,0.00010699,0.00026673,0.0004584
0.0037098,0.003136,0.0018791,0.00078302,0.00022242,4.2446e-05,5.3987e-06,4.564e-07,2.5658e-08,9.6147e-10,2.4089e-11,9.6147e-10,2.5658e-08,4.564e-07,5.3987e-06,4.2446e-05,0.00022242,0.00078302,0.0018791,0.003136
0.015371,0.013268,0.0083722,0.0037098,0.0011145,0.00022242,2.925e-05,2.5323e-06,1.4472e-07,5.4827e-09,1.3834e-10,5.4827e-09,1.4472e-07,2.5323e-06,2.925e-05,0.00022242,0.0011145,0.0037098,0.0083722,0.013268
0.037086,0.033462,0.023302,0.011414,0.0037098,0.00078302,0.00010699,9.5038e-06,5.5244e-07,2.1162e-08,5.3768e-10,2.1162e-08,5.5244e-07,9.5038e-06,0.00010699,0.00078302,0.0037098,0.011414,0.023302,0.033462
0.046721,0.04741,0.040598,0.023302,0.0083722,0.0018791,0.00026673,2.427e-05,1.4325e-06,5.5403e-08,1.4161e-09,5.5403e-08,1.4325e-06,2.427e-05,0.00026673,0.0018791,0.0083722,0.023302,0.040598,0.04741
0.02184,0.035453,0.04741,0.033462,0.013268,0.003136,0.0004584,4.2446e-05,2.5323e-06,9.8595e-08,2.5305e-09,9.8595e-08,2.5323e-06,4.2446e-05,0.0004584,0.003136,0.013268,0.033462,0.04741,0.035453
