0,0.086736,0.27597,0.43019,0.4712,0.4139,0.31354,0.21408,0.135,0.079519,0.043933,0.022794,0.011109,0.0050861,0.0021875,0.00088383,0.0021875,0.0050861,0.011109,0.022794,0.043933,0.079519,0.135,0.21408,0.31354,0.4139,0.4712,0.43019,0.27597,0.086736
0.086736,0.16061,0.32008,0.44511,0.46844,0.40497,0.30486,0.20768,0.13088,0.077076,0.042582,0.022093,0.010767,0.0049296,0.0021202,0.00085663,0.0021202,0.0049296,0.010767,0.022093,0.042582,0.077076,0.13088,0.20768,0.30486,0.40497,0.46844,0.44511,0.32008,0.16061
0.27597,0.32008,0.41092,0.46923,0.45318,0.37739,0.27977,0.18953,0.11923,0.070187,0.038772,0.020116,0.0098036,0.0044884,0.0019305,0.00077997,0.0019305,0.0044884,0.0098036,0.020116,0.038772,0.070187,0.11923,0.18953,0.27977,0.37739,0.45318,0.46923,0.41092,0.32008
0.43019,0.44511,0.46923,0.46438,0.4139,0.33133,0.24145,0.16254,0.10205,0.060042,0.033164,0.017206,0.0083855,0.0038392,0.0016512,0.00066715,0.0016512,0.0038392,0.0083855,0.017206,0.033164,0.060042,0.10205,0.16254,0.24145,0.33133,0.4139,0.46438,0.46923,0.44511
0.4712,0.46844,0.45318,0.4139,0.34956,0.27174,0.19541,0.13088,0.08204,0.04825,0.026649,0.013825,0.0067379,0.0030849,0.0013268,0.00053607,0.0013268,0.0030849,0.0067379,0.013825,0.026649,0.04825,0.08204,0.13088,0.19541,0.27174,0.34956,0.4139,0.45318,0.46844
0.4139,0.40497,0.37739,0.33133,0.27174,0.20768,0.14815,0.098917,0.061946,0.036423,0.020116,0.010436,0.0050861,0.0023286,0.0010015,0.00040465,0.0010015,0.0023286,0.0050861,0.010436,0.020116,0.036423,0.061946,0.098917,0.14815,0.20768,0.27174,0.33133,0.37739,0.40497
0.31354,0.30486,0.27977,0.24145,0.19541,0.14815,0.10528,0.070187,0.043933,0.025829,0.014264,0.0074002,0.0036066,0.0016512,0.00071017,0.00028694,0.00071017,0.0016512,0.0036066,0.0074002,0.014264,0.025829,0.043933,0.070187,0.10528,0.14815,0.19541,0.24145,0.27977,0.30486
0.21408,0.20768,0.18953,0.16254,0.13088,0.098917,0.070187,0.046766,0.029268,0.017206,0.009502,0.0049296,0.0024025,0.0010999,0.00047308,0.00019114,0.00047308,0.0010999,0.0024025,0.0049296,0.009502,0.017206,0.029268,0.046766,0.070187,0.098917,0.13088,0.16254,0.18953,0.20768
0.135,0.13088,0.11923,0.10205,0.08204,0.061946,0.043933,0.029268,0.018316,0.010767,0.0059462,0.0030849,0.0015034,0.00068832,0.00029604,0.00011961,0.00029604,0.00068832,0.0015034,0.0030849,0.0059462,0.010767,0.018316,0.029268,0.043933,0.061946,0.08204,0.10205,0.11923,0.13088
0.079519,0.077076,0.070187,0.060042,0.04825,0.036423,0.025829,0.017206,0.010767,0.0063297,0.0034956,0.0018135,0.00088383,0.00040465,0.00017404,7.0317e-05,0.00017404,0.00040465,0.00088383,0.0018135,0.0034956,0.0063297,0.010767,0.017206,0.025829,0.036423,0.04825,0.060042,0.070187,0.077076
0.043933,0.042582,0.038772,0.033164,0.026649,0.020116,0.014264,0.009502,0.0059462,0.0034956,0.0019305,0.0010015,0.0004881,0.00022347,9.6112e-05,3.8833e-05,9.6112e-05,0.00022347,0.0004881,0.0010015,0.0019305,0.0034956,0.0059462,0.009502,0.014264,0.020116,0.026649,0.033164,0.038772,0.042582
0.022794,0.022093,0.020116,0.017206,0.013825,0.010436,0.0074002,0.0049296,0.0030849,0.0018135,0.0010015,0.00051957,0.00025322,0.00011593,4.9862e-05,2.0146e-05,4.9862e-05,0.00011593,0.00025322,0.00051957,0.0010015,0.0018135,0.0030849,0.0049296,0.0074002,0.010436,0.013825,0.017206,0.020116,0.022093
0.011109,0.010767,0.0098036,0.0083855,0.0067379,0.0050861,0.0036066,0.0024025,0.0015034,0.00088383,0.0004881,0.00025322,0.00012341,5.6501e-05,2.4301e-05,9.8184e-06,2.4301e-05,5.6501e-05,0.00012341,0.00025322,0.0004881,0.00088383,0.0015034,0.0024025,0.0036066,0.0050861,0.0067379,0.0083855,0.0098036,0.010767
0.0050861,0.0049296,0.0044884,0.0038392,0.0030849,0.0023286,0.0016512,0.0010999,0.00068832,0.00040465,0.00022347,0.00011593,5.6501e-05,2.5868e-05,1.1126e-05,4.4952e-06,1.1126e-05,2.5868e-05,5.6501e-05,0.00011593,0.00022347,0.00040465,0.00068832,0.0010999,0.0016512,0.0023286,0.0030849,0.0038392,0.0044884,0.0049296
0.0021875,0.0021202,0.0019305,0.0016512,0.0013268,0.0010015,0.00071017,0.00047308,0.00029604,0.00017404,9.6112e-05,4.9862e-05,2.4301e-05,1.1126e-05,4.7851e-06,1.9334e-06,4.7851e-06,1.1126e-05,2.4301e-05,4.9862e-05,9.6112e-05,0.00017404,0.00029604,0.00047308,0.00071017,0.0010015,0.0013268,0.0016512,0.0019305,0.0021202
0.00088383,0.00085663,0.00077997,0.00066715,0.00053607,0.00040465,0.00028694,0.00019114,0.00011961,7.0317e-05,3.8833e-05,2.0146e-05,9.8184e-06,4.4952e-06,1.9334e-06,7.8115e-07,1.9334e-06,4.4952e-06,9.8184e-06,2.0146e-05,3.8833e-05,7.0317e-05,0.00011961,0.00019114,0.00028694,0.00040465,0.00053607,0.00066715,0.00077997,0.00085663
0.0021875,0.0021202,0.0019305,0.0016512,0.0013268,0.0010015,0.00071017,0.00047308,0.00029604,0.00017404,9.6112e-05,4.9862e-05,2.4301e-05,1.1126e-05,4.7851e-06,1.9334e-06,4.7851e-06,1.1126e-05,2.4301e-05,4.9862e-05,9.6112e-05,0.00017404,0.00029604,0.00047308,0.00071017,0.0010015,0.0013268,0.0016512,0.0019305,0.0021202
0.0050861,0.0049296,0.0044884,0.0038392,0.0030849,0.0023286,0.0016512,0.0010999,0.00068832,0.00040465,0.00022347,0.00011593,5.6501e-05,2.5868e-05,1.1126e-05,4.4952e-06,1.1126e-05,2.5868e-05,5.6501e-05,0.00011593,0.00022347,0.00040465,0.00068832,0.0010999,0.0016512,0.0023286,0.0030849,0.0038392,0.0044884,0.0049296
0.011109,0.010767,0.0098036,0.0083855,0.0067379,0.0050861,0.0036066,0.0024025,0.0015034,0.00088383,0.0004881,0.00025322,0.00012341,5.6501e-05,2.4301e-05,9.8184e-06,2.4301e-05,5.6501e-05,0.00012341,0.00025322,0.0004881,0.00088383,0.0015034,0.0024025,0.0036066,0.0050861,0.0067379,0.0083855,0.0098036,0.010767
0.022794,0.022093,0.020116,0.017206,0.013825,0.010436,0.0074002,0.0049296,0.0030849,0.0018135,0.0010015,0.00051957,0.00025322,0.00011593,4.9862e-05,2.0146e-05,4.9862e-05,0.00011593,0.00025322,0.00051957,0.0010015,0.0018135,0.0030849,0.0049296,0.0074002,0.010436,0.013825,0.017206,0.020116,0.022093
0.043933,0.042582,0.038772,0.033164,0.026649,0.020116,0.014264,0.009502,0.0059462,0.0034956,0.0019305,0.0010015,0.0004881,0.00022347,9.6112e-05,3.8833e-05,9.6112e-05,0.00022347,0.0004881,0.0010015,0.0019305,0.0034956,0.0059462,0.009502,0.014264,0.020116,0.026649,0.033164,0.038772,0.042582
