1,0.8825,0.60653,0.32465,0.13534,0.043937,0.011109,0.0021875,0.00033546,4.0065e-05,3.7267e-06,2.6996e-07,1.523e-08,6.6916e-10,2.2897e-11,6.1019e-13,2.2897e-11,6.6916e-10,1.523e-08,2.6996e-07,3.7267e-06,4.0065e-05,0.00033546,0.0021875,0.011109,0.043937,0.13534,0.32465,0.60653,0.8825
0.8825,0.7788,0.53526,0.2865,0.11943,0.038774,0.0098037,0.0019305,0.00029604,3.5358e-05,3.2888e-06,2.3824e-07,1.344e-08,5.9053e-10,2.0207e-11,5.3849e-13,2.0207e-11,5.9053e-10,1.344e-08,2.3824e-07,3.2888e-06,3.5358e-05,0.00029604,0.0019305,0.0098037,0.038774,0.11943,0.2865,0.53526,0.7788
0.60653,0.53526,0.36788,0.19691,0.082085,0.026649,0.0067379,0.0013268,0.00020347,2.4301e-05,2.2603e-06,1.6374e-07,9.2374e-09,4.0587e-10,1.3888e-11,3.701e-13,1.3888e-11,4.0587e-10,9.2374e-09,1.6374e-07,2.2603e-06,2.4301e-05,0.00020347,0.0013268,0.0067379,0.026649,0.082085,0.19691,0.36788,0.53526
0.32465,0.2865,0.19691,0.1054,0.043937,0.014264,0.0036066,0.00071017,0.00010891,1.3007e-05,1.2099e-06,8.7642e-08,4.9445e-09,2.1724e-10,7.4337e-12,1.981e-13,7.4337e-12,2.1724e-10,4.9445e-09,8.7642e-08,1.2099e-06,1.3007e-05,0.00010891,0.00071017,0.0036066,0.014264,0.043937,0.1054,0.19691,0.2865
0.13534,0.11943,0.082085,0.043937,0.018316,0.0059462,0.0015034,0.00029604,4.54e-05,5.4222e-06,5.0435e-07,3.6535e-08,2.0612e-09,9.0561e-11,3.0988e-12,8.2581e-14,3.0988e-12,9.0561e-11,2.0612e-09,3.6535e-08,5.0435e-07,5.4222e-06,4.54e-05,0.00029604,0.0015034,0.0059462,0.018316,0.043937,0.082085,0.11943
0.043937,0.038774,0.026649,0.014264,0.0059462,0.0019305,0.0004881,9.6112e-05,1.4739e-05,1.7603e-06,1.6374e-07,1.1861e-08,6.6916e-10,2.9401e-11,1.006e-12,2.681e-14,1.006e-12,2.9401e-11,6.6916e-10,1.1861e-08,1.6374e-07,1.7603e-06,1.4739e-05,9.6112e-05,0.0004881,0.0019305,0.0059462,0.014264,0.026649,0.038774
0.011109,0.0098037,0.0067379,0.0036066,0.0015034,0.0004881,0.00012341,2.4301e-05,3.7267e-06,4.4509e-07,4.1399e-08,2.999e-09,1.6919e-10,7.4337e-12,2.5437e-13,6.7786e-15,2.5437e-13,7.4337e-12,1.6919e-10,2.999e-09,4.1399e-08,4.4509e-07,3.7267e-06,2.4301e-05,0.00012341,0.0004881,0.0015034,0.0036066,0.0067379,0.0098037
0.0021875,0.0019305,0.0013268,0.00071017,0.00029604,9.6112e-05,2.4301e-05,4.7851e-06,7.3382e-07,8.7642e-08,8.152e-09,5.9053e-10,3.3315e-11,1.4638e-12,5.0088e-14,1.3348e-15,5.0088e-14,1.4638e-12,3.3315e-11,5.9053e-10,8.152e-09,8.7642e-08,7.3382e-07,4.7851e-06,2.4301e-05,9.6112e-05,0.00029604,0.00071017,0.0013268,0.0019305
0.00033546,0.00029604,0.00020347,0.00010891,4.54e-05,1.4739e-05,3.7267e-06,7.3382e-07,1.1254e-07,1.344e-08,1.2502e-09,9.0561e-11,5.1091e-12,2.2448e-13,7.6812e-15,2.047e-16,7.6812e-15,2.2448e-13,5.1091e-12,9.0561e-11,1.2502e-09,1.344e-08,1.1254e-07,7.3382e-07,3.7267e-06,1.4739e-05,4.54e-05,0.00010891,0.00020347,0.00029604
4.0065e-05,3.5358e-05,2.4301e-05,1.3007e-05,5.4222e-06,1.7603e-06,4.4509e-07,8.7642e-08,1.344e-08,1.6052e-09,1.4931e-10,1.0816e-11,6.1019e-13,2.681e-14,9.1739e-16,2.4448e-17,9.1739e-16,2.681e-14,6.1019e-13,1.0816e-11,1.4931e-10,1.6052e-09,1.344e-08,8.7642e-08,4.4509e-07,1.7603e-06,5.4222e-06,1.3007e-05,2.4301e-05,3.5358e-05
3.7267e-06,3.2888e-06,2.2603e-06,1.2099e-06,5.0435e-07,1.6374e-07,4.1399e-08,8.152e-09,1.2502e-09,1.4931e-10,1.3888e-11,1.006e-12,5.6757e-14,2.4937e-15,8.533e-17,2.274e-18,8.533e-17,2.4937e-15,5.6757e-14,1.006e-12,1.3888e-11,1.4931e-10,1.2502e-09,8.152e-09,4.1399e-08,1.6374e-07,5.0435e-07,1.2099e-06,2.2603e-06,3.2888e-06
2.6996e-07,2.3824e-07,1.6374e-07,8.7642e-08,3.6535e-08,1.1861e-08,2.999e-09,5.9053e-10,9.0561e-11,1.0816e-11,1.006e-12,7.2877e-14,4.1115e-15,1.8064e-16,6.1813e-18,1.6473e-19,6.1813e-18,1.8064e-16,4.1115e-15,7.2877e-14,1.006e-12,1.0816e-11,9.0561e-11,5.9053e-10,2.999e-09,1.1861e-08,3.6535e-08,8.7642e-08,1.6374e-07,2.3824e-07
1.523e-08,1.344e-08,9.2374e-09,4.9445e-09,2.0612e-09,6.6916e-10,1.6919e-10,3.3315e-11,5.1091e-12,6.1019e-13,5.6757e-14,4.1115e-15,2.3195e-16,1.0191e-17,3.4873e-19,9.2932e-21,3.4873e-19,1.0191e-17,2.3195e-16,4.1115e-15,5.6757e-14,6.1019e-13,5.1091e-12,3.3315e-11,1.6919e-10,6.6916e-10,2.0612e-09,4.9445e-09,9.2374e-09,1.344e-08
6.6916e-10,5.9053e-10,4.0587e-10,2.1724e-10,9.0561e-11,2.9401e-11,7.4337e-12,1.4638e-12,2.2448e-13,2.681e-14,2.4937e-15,1.8064e-16,1.0191e-17,4.4777e-19,1.5322e-20,4.0832e-22,1.5322e-20,4.4777e-19,1.0191e-17,1.8064e-16,2.4937e-15,2.681e-14,2.2448e-13,1.4638e-12,7.4337e-12,2.9401e-11,9.0561e-11,2.1724e-10,4.0587e-10,5.9053e-10
2.2897e-11,2.0207e-11,1.3888e-11,7.4337e-12,3.0988e-12,1.006e-12,2.5437e-13,5.0088e-14,7.6812e-15,9.1739e-16,8.533e-17,6.1813e-18,3.4873e-19,1.5322e-20,5.2429e-22,1.3972e-23,5.2429e-22,1.5322e-20,3.4873e-19,6.1813e-18,8.533e-17,9.1739e-16,7.6812e-15,5.0088e-14,2.5437e-13,1.006e-12,3.0988e-12,7.4337e-12,1.3888e-11,2.0207e-11
6.1019e-13,5.3849e-13,3.701e-13,1.981e-13,8.2581e-14,2.681e-14,6.7786e-15,1.3348e-15,2.047e-16,2.4448e-17,2.274e-18,1.6473e-19,9.2932e-21,4.0832e-22,1.3972e-23,3.7234e-25,1.3972e-23,4.0832e-22,9.2932e-21,1.6473e-19,2.274e-18,2.4448e-17,2.047e-16,1.3348e-15,6.7786e-15,2.681e-14,8.2581e-14,1.981e-13,3.701e-13,5.3849e-13
2.2897e-11,2.0207e-11,1.3888e-11,7.4337e-12,3.0988e-12,1.006e-12,2.5437e-13,5.0088e-14,7.6812e-15,9.1739e-16,8.533e-17,6.1813e-18,3.4873e-19,1.5322e-20,5.2429e-22,1.3972e-23,5.2429e-22,1.5322e-20,3.4873e-19,6.1813e-18,8.533e-17,9.1739e-16,7.6812e-15,5.0088e-14,2.5437e-13,1.006e-12,3.0988e-12,7.4337e-12,1.3888e-11,2.0207e-11
6.6916e-10,5.9053e-10,4.0587e-10,2.1724e-10,9.0561e-11,2.9401e-11,7.4337e-12,1.4638e-12,2.2448e-13,2.681e-14,2.4937e-15,1.8064e-16,1.0191e-17,4.4777e-19,1.5322e-20,4.0832e-22,1.5322e-20,4.4777e-19,1.0191e-17,1.8064e-16,2.4937e-15,2.681e-14,2.2448e-13,1.4638e-12,7.4337e-12,2.9401e-11,9.0561e-11,2.1724e-10,4.0587e-10,5.9053e-10
1.523e-08,1.344e-08,9.2374e-09,4.9445e-09,2.0612e-09,6.6916e-10,1.6919e-10,3.3315e-11,5.1091e-12,6.1019e-13,5.6757e-14,4.1115e-15,2.3195e-16,1.0191e-17,3.4873e-19,9.2932e-21,3.4873e-19,1.0191e-17,2.3195e-16,4.1115e-15,5.6757e-14,6.1019e-13,5.1091e-12,3.3315e-11,1.6919e-10,6.6916e-10,2.0612e-09,4.9445e-09,9.2374e-09,1.344e-08
2.6996e-07,2.3824e-07,1.6374e-07,8.7642e-08,3.6535e-08,1.1861e-08,2.999e-09,5.9053e-10,9.0561e-11,1.0816e-11,1.006e-12,7.2877e-14,4.1115e-15,1.8064e-16,6.1813e-18,1.6473e-19,6.1813e-18,1.8064e-16,4.1115e-15,7.2877e-14,1.006e-12,1.0816e-11,9.0561e-11,5.9053e-10,2.999e-09,1.1861e-08,3.6535e-08,8.7642e-08,1.6374e-07,2.3824e-07
3.7267e-06,3.2888e-06,2.2603e-06,1.2099e-06,5.0435e-07,1.6374e-07,4.1399e-08,8.152e-09,1.2502e-09,1.4931e-10,1.3888e-11,1.006e-12,5.6757e-14,2.4937e-15,8.533e-17,2.274e-18,8.533e-17,2.4937e-15,5.6757e-14,1.006e-12,1.3888e-11,1.4931e-10,1.2502e-09,8.152e-09,4.1399e-08,1.6374e-07,5.0435e-07,1.2099e-06,2.2603e-06,3.2888e-06
4.0065e-05,3.5358e-05,2.4301e-05,1.3007e-05,5.4222e-06,1.7603e-06,4.4509e-07,8.7642e-08,1.344e-08,1.6052e-09,1.4931e-10,1.0816e-11,6.1019e-13,2.681e-14,9.1739e-16,2.4448e-17,9.1739e-16,2.681e-14,6.1019e-13,1.0816e-11,1.4931e-10,1.6052e-09,1.344e-08,8.7642e-08,4.4509e-07,1.7603e-06,5.4222e-06,1.3007e-05,2.4301e-05,3.5358e-05
0.00033546,0.00029604,0.00020347,0.00010891,4.54e-05,1.4739e-05,3.7267e-06,7.3382e-07,1.1254e-07,1.344e-08,1.2502e-09,9.0561e-11,5.1091e-12,2.2448e-13,7.6812e-15,2.047e-16,7.6812e-15,2.2448e-13,5.1091e-12,9.0561e-11,1.2502e-09,1.344e-08,1.1254e-07,7.3382e-07,3.7267e-06,1.4739e-05,4.54e-05,0.00010891,0.00020347,0.00029604
0.0021875,0.0019305,0.0013268,0.00071017,0.00029604,9.6112e-05,2.4301e-05,4.7851e-06,7.3382e-07,8.7642e-08,8.152e-09,5.9053e-10,3.3315e-11,1.4638e-12,5.0088e-14,1.3348e-15,5.0088e-14,1.4638e-12,3.3315e-11,5.9053e-10,8.152e-09,8.7642e-08,7.3382e-07,4.7851e-06,2.4301e-05,9.6112e-05,0.00029604,0.00071017,0.0013268,0.0019305
0.011109,0.0098037,0.0067379,0.0036066,0.0015034,0.0004881,0.00012341,2.4301e-05,3.7267e-06,4.4509e-07,4.1399e-08,2.999e-09,1.6919e-10,7.4337e-12,2.5437e-13,6.7786e-15,2.5437e-13,7.4337e-12,1.6919e-10,2.999e-09,4.1399e-08,4.4509e-07,3.7267e-06,2.4301e-05,0.00012341,0.0004881,0.0015034,0.0036066,0.0067379,0.0098037
0.043937,0.038774,0.026649,0.014264,0.0059462,0.0019305,0.0004881,9.6112e-05,1.4739e-05,1.7603e-06,1.6374e-07,1.1861e-08,6.6916e-10,2.9401e-11,1.006e-12,2.681e-14,1.006e-12,2.9401e-11,6.6916e-10,1.1861e-08,1.6374e-07,1.7603e-06,1.4739e-05,9.6112e-05,0.0004881,0.0019305,0.0059462,0.014264,0.026649,0.038774
