0,0.0027945,0.010965,0.023895,0.040619,0.059919,0.080431,0.10076,0.11962,0.13588,0.1487,0.15752,0.1621,0.16251,0.15905,0.15223,0.15905,0.16251,0.1621,0.15752,0.1487,0.13588,0.11962,0.10076,0.080431,0.059919,0.040619,0.023895,0.010965,0.0027945
0.0027945,0.0055534,0.013619,0.026381,0.042883,0.061919,0.082139,0.10217,0.12072,0.13669,0.14924,0.15782,0.1622,0.16244,0.15886,0.15195,0.15886,0.16244,0.1622,0.15782,0.14924,0.13669,0.12072,0.10217,0.082139,0.061919,0.042883,0.026381,0.013619,0.0055534
0.010965,0.013619,0.021376,0.033643,0.049492,0.067753,0.087115,0.10625,0.1239,0.13901,0.15077,0.15866,0.16245,0.16222,0.15827,0.15111,0.15827,0.16222,0.16245,0.15866,0.15077,0.13901,0.1239,0.10625,0.087115,0.067753,0.049492,0.033643,0.021376,0.013619
0.023895,0.026381,0.033643,0.045116,0.059919,0.076938,0.094928,0.11262,0.12885,0.14259,0.15309,0.15987,0.16272,0.16174,0.15722,0.14965,0.15722,0.16174,0.16272,0.15987,0.15309,0.14259,0.12885,0.11262,0.094928,0.076938,0.059919,0.045116,0.033643,0.026381
0.040619,0.042883,0.049492,0.059919,0.073343,0.088725,0.10491,0.12072,0.13506,0.14701,0.15586,0.16119,0.16282,0.16086,0.1556,0.14753,0.1556,0.16086,0.16282,0.16119,0.15586,0.14701,0.13506,0.12072,0.10491,0.088725,0.073343,0.059919,0.049492,0.042883
0.059919,0.061919,0.067753,0.076938,0.088725,0.10217,0.11621,0.12979,0.14191,0.15174,0.15866,0.16229,0.16251,0.15941,0.15332,0.14467,0.15332,0.15941,0.16251,0.16229,0.15866,0.15174,0.14191,0.12979,0.11621,0.10217,0.088725,0.076938,0.067753,0.061919
0.080431,0.082139,0.087115,0.094928,0.10491,0.11621,0.12789,0.13901,0.1487,0.15621,0.16103,0.16282,0.16151,0.15722,0.15024,0.14102,0.15024,0.15722,0.16151,0.16282,0.16103,0.15621,0.1487,0.13901,0.12789,0.11621,0.10491,0.094928,0.087115,0.082139
0.10076,0.10217,0.10625,0.11262,0.12072,0.12979,0.13901,0.14758,0.15474,0.15987,0.16252,0.16244,0.15959,0.1541,0.14628,0.13653,0.14628,0.1541,0.15959,0.16244,0.16252,0.15987,0.15474,0.14758,0.13901,0.12979,0.12072,0.11262,0.10625,0.10217
0.11962,0.12072,0.1239,0.12885,0.13506,0.14191,0.1487,0.15474,0.15941,0.1622,0.16274,0.16086,0.15654,0.14995,0.14136,0.13117,0.14136,0.14995,0.15654,0.16086,0.16274,0.1622,0.15941,0.15474,0.1487,0.14191,0.13506,0.12885,0.1239,0.12072
0.13588,0.13669,0.13901,0.14259,0.14701,0.15174,0.15621,0.15987,0.1622,0.1628,0.16139,0.15786,0.15223,0.14467,0.13547,0.12496,0.13547,0.14467,0.15223,0.15786,0.16139,0.1628,0.1622,0.15987,0.15621,0.15174,0.14701,0.14259,0.13901,0.13669
0.1487,0.14924,0.15077,0.15309,0.15586,0.15866,0.16103,0.16252,0.16274,0.16139,0.15827,0.15332,0.14659,0.13827,0.12862,0.11797,0.12862,0.13827,0.14659,0.15332,0.15827,0.16139,0.16274,0.16252,0.16103,0.15866,0.15586,0.15309,0.15077,0.14924
0.15752,0.15782,0.15866,0.15987,0.16119,0.16229,0.16282,0.16244,0.16086,0.15786,0.15332,0.14722,0.13966,0.13081,0.12092,0.11029,0.12092,0.13081,0.13966,0.14722,0.15332,0.15786,0.16086,0.16244,0.16282,0.16229,0.16119,0.15987,0.15866,0.15782
0.1621,0.1622,0.16245,0.16272,0.16282,0.16251,0.16151,0.15959,0.15654,0.15223,0.14659,0.13966,0.13153,0.12239,0.11247,0.10205,0.11247,0.12239,0.13153,0.13966,0.14659,0.15223,0.15654,0.15959,0.16151,0.16251,0.16282,0.16272,0.16245,0.1622
0.16251,0.16244,0.16222,0.16174,0.16086,0.15941,0.15722,0.1541,0.14995,0.14467,0.13827,0.13081,0.12239,0.1132,0.10346,0.093411,0.10346,0.1132,0.12239,0.13081,0.13827,0.14467,0.14995,0.1541,0.15722,0.15941,0.16086,0.16174,0.16222,0.16244
0.15905,0.15886,0.15827,0.15722,0.1556,0.15332,0.15024,0.14628,0.14136,0.13547,0.12862,0.12092,0.11247,0.10346,0.094088,0.084557,0.094088,0.10346,0.11247,0.12092,0.12862,0.13547,0.14136,0.14628,0.15024,0.15332,0.1556,0.15722,0.15827,0.15886
0.15223,0.15195,0.15111,0.14965,0.14753,0.14467,0.14102,0.13653,0.13117,0.12496,0.11797,0.11029,0.10205,0.093411,0.084557,0.07567,0.084557,0.093411,0.10205,0.11029,0.11797,0.12496,0.13117,0.13653,0.14102,0.14467,0.14753,0.14965,0.15111,0.15195
0.15905,0.15886,0.15827,0.15722,0.1556,0.15332,0.15024,0.14628,0.14136,0.13547,0.12862,0.12092,0.11247,0.10346,0.094088,0.084557,0.094088,0.10346,0.11247,0.12092,0.12862,0.13547,0.14136,0.14628,0.15024,0.15332,0.1556,0.15722,0.15827,0.15886
0.16251,0.16244,0.16222,0.16174,0.16086,0.15941,0.15722,0.1541,0.14995,0.14467,0.13827,0.13081,0.12239,0.1132,0.10346,0.093411,0.10346,0.1132,0.12239,0.13081,0.13827,0.14467,0.14995,0.1541,0.15722,0.15941,0.16086,0.16174,0.16222,0.16244
0.1621,0.1622,0.16245,0.16272,0.16282,0.16251,0.16151,0.15959,0.15654,0.15223,0.14659,0.13966,0.13153,0.12239,0.11247,0.10205,0.11247,0.12239,0.13153,0.13966,0.14659,0.15223,0.15654,0.15959,0.16151,0.16251,0.16282,0.16272,0.16245,0.1622
0.15752,0.15782,0.15866,0.15987,0.16119,0.16229,0.16282,0.16244,0.16086,0.15786,0.15332,0.14722,0.13966,0.13081,0.12092,0.11029,0.12092,0.13081,0.13966,0.14722,0.15332,0.15786,0.16086,0.16244,0.16282,0.16229,0.16119,0.15987,0.15866,0.15782
0.1487,0.14924,0.15077,0.15309,0.15586,0.15866,0.16103,0.16252,0.16274,0.16139,0.15827,0.15332,0.14659,0.13827,0.12862,0.11797,0.12862,0.13827,0.14659,0.15332,0.15827,0.16139,0.16274,0.16252,0.16103,0.15866,0.15586,0.15309,0.15077,0.14924
0.13588,0.13669,0.13901,0.14259,0.14701,0.15174,0.15621,0.15987,0.1622,0.1628,0.16139,0.15786,0.15223,0.14467,0.13547,0.12496,0.13547,0.14467,0.15223,0.15786,0.16139,0.1628,0.1622,0.15987,0.15621,0.15174,0.14701,0.14259,0.13901,0.13669
0.11962,0.12072,0.1239,0.12885,0.13506,0.14191,0.1487,0.15474,0.15941,0.1622,0.16274,0.16086,0.15654,0.14995,0.14136,0.13117,0.14136,0.14995,0.15654,0.16086,0.16274,0.1622,0.15941,0.15474,0.1487,0.14191,0.13506,0.12885,0.1239,0.12072
0.10076,0.10217,0.10625,0.11262,0.12072,0.12979,0.13901,0.14758,0.15474,0.15987,0.16252,0.16244,0.15959,0.1541,0.14628,0.13653,0.14628,0.1541,0.15959,0.16244,0.16252,0.15987,0.15474,0.14758,0.13901,0.12979,0.12072,0.11262,0.10625,0.10217
0.080431,0.082139,0.087115,0.094928,0.10491,0.11621,0.12789,0.13901,0.1487,0.15621,0.16103,0.16282,0.16151,0.15722,0.15024,0.14102,0.15024,0.15722,0.16151,0.16282,0.16103,0.15621,0.1487,0.13901,0.12789,0.11621,0.10491,0.094928,0.087115,0.082139
0.059919,0.061919,0.067753,0.076938,0.088725,0.10217,0.11621,0.12979,0.14191,0.15174,0.15866,0.16229,0.16251,0.15941,0.15332,0.14467,0.15332,0.15941,0.16251,0.16229,0.15866,0.15174,0.14191,0.12979,0.11621,0.10217,0.088725,0.076938,0.067753,0.061919
0.040619,0.042883,0.049492,0.059919,0.073343,0.088725,0.10491,0.12072,0.13506,0.14701,0.15586,0.16119,0.16282,0.16086,0.1556,0.14753,0.1556,0.16086,0.16282,0.16119,0.15586,0.14701,0.13506,0.12072,0.10491,0.088725,0.073343,0.059919,0.049492,0.042883
0.023895,0.026381,0.033643,0.045116,0.059919,0.076938,0.094928,0.11262,0.12885,0.14259,0.15309,0.15987,0.16272,0.16174,0.15722,0.14965,0.15722,0.16174,0.16272,0.15987,0.15309,0.14259,0.12885,0.11262,0.094928,0.076938,0.059919,0.045116,0.033643,0.026381
0.010965,0.013619,0.021376,0.033643,0.049492,0.067753,0.087115,0.10625,0.1239,0.13901,0.15077,0.15866,0.16245,0.16222,0.15827,0.15111,0.15827,0.16222,0.16245,0.15866,0.15077,0.13901,0.1239,0.10625,0.087115,0.067753,0.049492,0.033643,0.021376,0.013619
0.0027945,0.0055534,0.013619,0.026381,0.042883,0.061919,0.082139,0.10217,0.12072,0.13669,0.14924,0.15782,0.1622,0.16244,0.15886,0.15195,0.15886,0.16244,0.1622,0.15782,0.14924,0.13669,0.12072,0.10217,0.082139,0.061919,0.042883,0.026381,0.013619,0.0055534
