0,0.023076,0.081128,0.14735,0.1945,0.20796,0.18933,0.15099,0.10744,0.069123,0.040615,0.021969,0.011007,0.0051326,0.0022352,0.00091128,0.00034837,0.000125,4.2121e-05,1.3334e-05,3.9658e-06,1.1084e-06,2.9108e-07,7.1834e-08,1.6659e-08,3.6303e-09,7.4341e-10,1.4306e-10,2.5869e-11,4.396e-12,7.0196e-13,1.0533e-13,1.4853e-14,1.9681e-15,2.4505e-16,2.8673e-17,3.1527e-18,3.2575e-19,3.1629e-20,2.8858e-21,2.4743e-22,1.9935e-23,1.5093e-24,1.0738e-25,7.179e-27,4.5103e-28,2.6627e-29,1.4772e-30,7.7012e-32,3.7728e-33,1.7368e-34,3.7728e-33,7.7012e-32,1.4772e-30,2.6627e-29,4.5103e-28,7.179e-27,1.0738e-25,1.5093e-24,1.9935e-23,2.4743e-22,2.8858e-21,3.1629e-20,3.2575e-19,3.1527e-18,2.8673e-17,2.4505e-16,1.9681e-15,1.4853e-14,1.0533e-13,7.0196e-13,4.396e-12,2.5869e-11,1.4306e-10,7.4341e-10,3.6303e-09,1.6659e-08,7.1834e-08,2.9108e-07,1.1084e-06,3.9658e-06,1.3334e-05,4.2121e-05,0.000125,0.00034837,0.00091128,0.0022352,0.0051326,0.011007,0.021969,0.040615,0.069123,0.10744,0.15099,0.18933,0.20796,0.1945,0.14735,0.081128,0.023076
0.023076,0.044206,0.097149,0.15688,0.19809,0.2074,0.1867,0.14792,0.10483,0.067271,0.039464,0.021325,0.010678,0.0049775,0.0021672,0.00088348,0.00033772,0.00012117,4.0832e-05,1.2925e-05,3.8444e-06,1.0744e-06,2.8217e-07,6.9635e-08,1.6149e-08,3.5191e-09,7.2065e-10,1.3868e-10,2.5077e-11,4.2614e-12,6.8047e-13,1.0211e-13,1.4398e-14,1.9078e-15,2.3755e-16,2.7796e-17,3.0562e-18,3.1578e-19,3.066e-20,2.7975e-21,2.3985e-22,1.9324e-23,1.4631e-24,1.0409e-25,6.9593e-27,4.3722e-28,2.5812e-29,1.432e-30,7.4654e-32,3.6573e-33,1.6836e-34,3.6573e-33,7.4654e-32,1.432e-30,2.5812e-29,4.3722e-28,6.9593e-27,1.0409e-25,1.4631e-24,1.9324e-23,2.3985e-22,2.7975e-21,3.066e-20,3.1578e-19,3.0562e-18,2.7796e-17,2.3755e-16,1.9078e-15,1.4398e-14,1.0211e-13,6.8047e-13,4.2614e-12,2.5077e-11,1.3868e-10,7.2065e-10,3.5191e-09,1.6149e-08,6.9635e-08,2.8217e-07,1.0744e-06,3.8444e-06,1.2925e-05,4.0832e-05,0.00012117,0.00033772,0.00088348,0.0021672,0.0049775,0.010678,0.021325,0.039464,0.067271,0.10483,0.14792,0.1867,0.2074,0.19809,0.15688,0.097149,0.044206
0.081128,0.097149,0.1367,0.17949,0.2053,0.20405,0.17832,0.13877,0.09725,0.061968,0.036191,0.019502,0.0097485,0.0045396,0.0019754,0.00080503,0.00030769,0.00011039,3.7196e-05,1.1774e-05,3.502e-06,9.7874e-07,2.5704e-07,6.3433e-08,1.471e-08,3.2057e-09,6.5647e-10,1.2633e-10,2.2844e-11,3.8818e-12,6.1986e-13,9.3013e-14,1.3116e-14,1.7379e-15,2.1639e-16,2.532e-17,2.784e-18,2.8766e-19,2.793e-20,2.5483e-21,2.1849e-22,1.7603e-23,1.3328e-24,9.4822e-26,6.3394e-27,3.9828e-28,2.3513e-29,1.3045e-30,6.8005e-32,3.3315e-33,1.5337e-34,3.3315e-33,6.8005e-32,1.3045e-30,2.3513e-29,3.9828e-28,6.3394e-27,9.4822e-26,1.3328e-24,1.7603e-23,2.1849e-22,2.5483e-21,2.793e-20,2.8766e-19,2.784e-18,2.532e-17,2.1639e-16,1.7379e-15,1.3116e-14,9.3013e-14,6.1986e-13,3.8818e-12,2.2844e-11,1.2633e-10,6.5647e-10,3.2057e-09,1.471e-08,6.3433e-08,2.5704e-07,9.7874e-07,3.502e-06,1.1774e-05,3.7196e-05,0.00011039,0.00030769,0.00080503,0.0019754,0.0045396,0.0097485,0.019502,0.036191,0.061968,0.09725,0.13877,0.17832,0.20405,0.2053,0.17949,0.1367,0.097149
0.14735,0.15688,0.17949,0.20105,0.20796,0.19428,0.16333,0.124,0.085526,0.053937,0.031292,0.016792,0.0083724,0.0038929,0.0016925,0.00068943,0.00026344,9.4503e-05,3.1841e-05,1.0079e-05,2.9978e-06,8.3781e-07,2.2003e-07,5.4299e-08,1.2592e-08,2.7441e-09,5.6194e-10,1.0814e-10,1.9555e-11,3.3229e-12,5.3061e-13,7.9621e-14,1.1227e-14,1.4876e-15,1.8524e-16,2.1674e-17,2.3832e-18,2.4624e-19,2.3908e-20,2.1814e-21,1.8703e-22,1.5069e-23,1.1409e-24,8.1168e-26,5.4266e-27,3.4093e-28,2.0128e-29,1.1166e-30,5.8213e-32,2.8518e-33,1.3129e-34,2.8518e-33,5.8213e-32,1.1166e-30,2.0128e-29,3.4093e-28,5.4266e-27,8.1168e-26,1.1409e-24,1.5069e-23,1.8703e-22,2.1814e-21,2.3908e-20,2.4624e-19,2.3832e-18,2.1674e-17,1.8524e-16,1.4876e-15,1.1227e-14,7.9621e-14,5.3061e-13,3.3229e-12,1.9555e-11,1.0814e-10,5.6194e-10,2.7441e-09,1.2592e-08,5.4299e-08,2.2003e-07,8.3781e-07,2.9978e-06,1.0079e-05,3.1841e-05,9.4503e-05,0.00026344,0.00068943,0.0016925,0.0038929,0.0083724,0.016792,0.031292,0.053937,0.085526,0.124,0.16333,0.19428,0.20796,0.20105,0.17949,0.15688
0.1945,0.19809,0.2053,0.20796,0.1987,0.1754,0.1418,0.10483,0.071019,0.044256,0.025476,0.013603,0.0067616,0.0031382,0.001363,0.00055489,0.00021197,7.6027e-05,2.5615e-05,8.1079e-06,2.4114e-06,6.7394e-07,1.7699e-07,4.3678e-08,1.0129e-08,2.2074e-09,4.5203e-10,8.6986e-11,1.573e-11,2.6729e-12,4.2682e-13,6.4047e-14,9.0311e-15,1.1967e-15,1.49e-16,1.7435e-17,1.917e-18,1.9807e-19,1.9232e-20,1.7547e-21,1.5045e-22,1.2121e-23,9.1771e-25,6.5292e-26,4.3652e-27,2.7424e-28,1.6191e-29,8.9822e-31,4.6827e-32,2.294e-33,1.0561e-34,2.294e-33,4.6827e-32,8.9822e-31,1.6191e-29,2.7424e-28,4.3652e-27,6.5292e-26,9.1771e-25,1.2121e-23,1.5045e-22,1.7547e-21,1.9232e-20,1.9807e-19,1.917e-18,1.7435e-17,1.49e-16,1.1967e-15,9.0311e-15,6.4047e-14,4.2682e-13,2.6729e-12,1.573e-11,8.6986e-11,4.5203e-10,2.2074e-09,1.0129e-08,4.3678e-08,1.7699e-07,6.7394e-07,2.4114e-06,8.1079e-06,2.5615e-05,7.6027e-05,0.00021197,0.00055489,0.001363,0.0031382,0.0067616,0.013603,0.025476,0.044256,0.071019,0.10483,0.1418,0.1754,0.1987,0.20796,0.2053,0.19809
0.20796,0.2074,0.20405,0.19428,0.1754,0.14792,0.11554,0.083318,0.055465,0.034151,0.019502,0.010359,0.0051326,0.0023776,0.0010315,0.00041968,0.00016027,5.7476e-05,1.9363e-05,6.1288e-06,1.8228e-06,5.0943e-07,1.3379e-07,3.3016e-08,7.6566e-09,1.6685e-09,3.4169e-10,6.5752e-11,1.189e-11,2.0205e-12,3.2263e-13,4.8413e-14,6.8266e-15,9.0456e-16,1.1263e-16,1.3179e-17,1.4491e-18,1.4972e-19,1.4537e-20,1.3264e-21,1.1372e-22,9.1624e-24,6.937e-25,4.9354e-26,3.2996e-27,2.073e-28,1.2238e-29,6.7896e-31,3.5396e-32,1.734e-33,7.9828e-35,1.734e-33,3.5396e-32,6.7896e-31,1.2238e-29,2.073e-28,3.2996e-27,4.9354e-26,6.937e-25,9.1624e-24,1.1372e-22,1.3264e-21,1.4537e-20,1.4972e-19,1.4491e-18,1.3179e-17,1.1263e-16,9.0456e-16,6.8266e-15,4.8413e-14,3.2263e-13,2.0205e-12,1.189e-11,6.5752e-11,3.4169e-10,1.6685e-09,7.6566e-09,3.3016e-08,1.3379e-07,5.0943e-07,1.8228e-06,6.1288e-06,1.9363e-05,5.7476e-05,0.00016027,0.00041968,0.0010315,0.0023776,0.0051326,0.010359,0.019502,0.034151,0.055465,0.083318,0.11554,0.14792,0.1754,0.19428,0.20405,0.2074
0.18933,0.1867,0.17832,0.16333,0.1418,0.11554,0.087779,0.061968,0.040615,0.024734,0.014019,0.0074106,0.0036605,0.0016925,0.00073354,0.00029828,0.00011387,4.0832e-05,1.3755e-05,4.3535e-06,1.2948e-06,3.6186e-07,9.5032e-08,2.3452e-08,5.4387e-09,1.1852e-09,2.4271e-10,4.6705e-11,8.4458e-12,1.4352e-12,2.2917e-13,3.4389e-14,4.849e-15,6.4253e-16,8.0005e-17,9.3612e-18,1.0293e-18,1.0635e-19,1.0326e-20,9.4215e-22,8.0779e-23,6.5083e-24,4.9275e-25,3.5057e-26,2.3438e-27,1.4725e-28,8.6932e-30,4.8228e-31,2.5143e-32,1.2317e-33,5.6703e-35,1.2317e-33,2.5143e-32,4.8228e-31,8.6932e-30,1.4725e-28,2.3438e-27,3.5057e-26,4.9275e-25,6.5083e-24,8.0779e-23,9.4215e-22,1.0326e-20,1.0635e-19,1.0293e-18,9.3612e-18,8.0005e-17,6.4253e-16,4.849e-15,3.4389e-14,2.2917e-13,1.4352e-12,8.4458e-12,4.6705e-11,2.4271e-10,1.1852e-09,5.4387e-09,2.3452e-08,9.5032e-08,3.6186e-07,1.2948e-06,4.3535e-06,1.3755e-05,4.0832e-05,0.00011387,0.00029828,0.00073354,0.0016925,0.0036605,0.0074106,0.014019,0.024734,0.040615,0.061968,0.087779,0.11554,0.1418,0.16333,0.17832,0.1867
0.15099,0.14792,0.13877,0.124,0.10483,0.083318,0.061968,0.04301,0.02783,0.016792,0.0094566,0.0049775,0.0024521,0.0011319,0.00049013,0.0001992,7.6027e-05,2.7258e-05,9.1816e-06,2.906e-06,8.6427e-07,2.4154e-07,6.3433e-08,1.5654e-08,3.6303e-09,7.9111e-10,1.6201e-10,3.1175e-11,5.6375e-12,9.5797e-13,1.5297e-13,2.2954e-14,3.2367e-15,4.2888e-16,5.3403e-17,6.2486e-18,6.8705e-19,7.0989e-20,6.8926e-21,6.2888e-22,5.3919e-23,4.3442e-24,3.2891e-25,2.34e-26,1.5645e-27,9.8288e-29,5.8027e-30,3.2192e-31,1.6783e-32,8.2217e-34,3.7849e-35,8.2217e-34,1.6783e-32,3.2192e-31,5.8027e-30,9.8288e-29,1.5645e-27,2.34e-26,3.2891e-25,4.3442e-24,5.3919e-23,6.2888e-22,6.8926e-21,7.0989e-20,6.8705e-19,6.2486e-18,5.3403e-17,4.2888e-16,3.2367e-15,2.2954e-14,1.5297e-13,9.5797e-13,5.6375e-12,3.1175e-11,1.6201e-10,7.9111e-10,3.6303e-09,1.5654e-08,6.3433e-08,2.4154e-07,8.6427e-07,2.906e-06,9.1816e-06,2.7258e-05,7.6027e-05,0.0001992,0.00049013,0.0011319,0.0024521,0.0049775,0.0094566,0.016792,0.02783,0.04301,0.061968,0.083318,0.10483,0.124,0.13877,0.14792
0.10744,0.10483,0.09725,0.085526,0.071019,0.055465,0.040615,0.02783,0.017829,0.010678,0.0059827,0.0031382,0.0015426,0.00071114,0.00030769,0.000125,4.7697e-05,1.7099e-05,5.7593e-06,1.8228e-06,5.4212e-07,1.5151e-07,3.9788e-08,9.8191e-09,2.2771e-09,4.9622e-10,1.0162e-10,1.9555e-11,3.5361e-12,6.0089e-13,9.5951e-14,1.4398e-14,2.0302e-15,2.6901e-16,3.3497e-17,3.9194e-18,4.3095e-19,4.4527e-20,4.3234e-21,3.9446e-22,3.3821e-23,2.7249e-24,2.063e-25,1.4678e-26,9.8131e-28,6.1651e-29,3.6397e-30,2.0192e-31,1.0527e-32,5.157e-34,2.3741e-35,5.157e-34,1.0527e-32,2.0192e-31,3.6397e-30,6.1651e-29,9.8131e-28,1.4678e-26,2.063e-25,2.7249e-24,3.3821e-23,3.9446e-22,4.3234e-21,4.4527e-20,4.3095e-19,3.9194e-18,3.3497e-17,2.6901e-16,2.0302e-15,1.4398e-14,9.5951e-14,6.0089e-13,3.5361e-12,1.9555e-11,1.0162e-10,4.9622e-10,2.2771e-09,9.8191e-09,3.9788e-08,1.5151e-07,5.4212e-07,1.8228e-06,5.7593e-06,1.7099e-05,4.7697e-05,0.000125,0.00030769,0.00071114,0.0015426,0.0031382,0.0059827,0.010678,0.017829,0.02783,0.040615,0.055465,0.071019,0.085526,0.09725,0.10483
0.069123,0.067271,0.061968,0.053937,0.044256,0.034151,0.024734,0.016792,0.010678,0.0063604,0.0035496,0.001857,0.00091128,0.00041968,0.00018147,7.3701e-05,2.8118e-05,1.0079e-05,3.3948e-06,1.0744e-06,3.1954e-07,8.9302e-08,2.3452e-08,5.7876e-09,1.3422e-09,2.9249e-10,5.9896e-11,1.1526e-11,2.0843e-12,3.5418e-13,5.6556e-14,8.4865e-15,1.1967e-15,1.5856e-16,1.9744e-17,2.3102e-18,2.5401e-19,2.6246e-20,2.5483e-21,2.3251e-22,1.9935e-23,1.6061e-24,1.216e-25,8.6515e-27,5.7841e-28,3.6339e-29,2.1453e-30,1.1902e-31,6.2048e-33,3.0397e-34,1.3993e-35,3.0397e-34,6.2048e-33,1.1902e-31,2.1453e-30,3.6339e-29,5.7841e-28,8.6515e-27,1.216e-25,1.6061e-24,1.9935e-23,2.3251e-22,2.5483e-21,2.6246e-20,2.5401e-19,2.3102e-18,1.9744e-17,1.5856e-16,1.1967e-15,8.4865e-15,5.6556e-14,3.5418e-13,2.0843e-12,1.1526e-11,5.9896e-11,2.9249e-10,1.3422e-09,5.7876e-09,2.3452e-08,8.9302e-08,3.1954e-07,1.0744e-06,3.3948e-06,1.0079e-05,2.8118e-05,7.3701e-05,0.00018147,0.00041968,0.00091128,0.001857,0.0035496,0.0063604,0.010678,0.016792,0.024734,0.034151,0.044256,0.053937,0.061968,0.067271
