0,0.086736,0.27597,0.43019,0.4712,0.4139,0.31354,0.21408,0.135,0.079519,0.043933,0.022794,0.011109,0.0050861,0.0021875,0.00088383,0.00033546,0.00011961,4.0065e-05,1.2607e-05,3.7267e-06,1.0349e-06,2.6996e-07,6.6156e-08,1.523e-08,3.2937e-09,6.6916e-10,1.2771e-10,2.2897e-11,3.8565e-12,6.1019e-13,9.0697e-14,1.2664e-14,1.6612e-15,2.047e-16,2.3695e-17,2.5768e-18,2.6323e-19,2.5262e-20,2.2774e-21,1.9287e-22,1.5345e-23,1.1469e-24,8.0523e-26,5.3111e-27,3.2908e-28,1.9155e-29,1.0474e-30,5.3802e-32,2.5962e-33,1.1769e-34,2.5962e-33,5.3802e-32,1.0474e-30,1.9155e-29,3.2908e-28,5.3111e-27,8.0523e-26,1.1469e-24,1.5345e-23,1.9287e-22,2.2774e-21,2.5262e-20,2.6323e-19,2.5768e-18,2.3695e-17,2.047e-16,1.6612e-15,1.2664e-14,9.0697e-14,6.1019e-13,3.8565e-12,2.2897e-11,1.2771e-10,6.6916e-10,3.2937e-09,1.523e-08,6.6156e-08,2.6996e-07,1.0349e-06,3.7267e-06,1.2607e-05,4.0065e-05,0.00011961,0.00033546,0.00088383,0.0021875,0.0050861,0.011109,0.022794,0.043933,0.079519,0.135,0.21408,0.31354,0.4139,0.4712,0.43019,0.27597,0.086736
0.086736,0.16061,0.32008,0.44511,0.46844,0.40497,0.30486,0.20768,0.13088,0.077076,0.042582,0.022093,0.010767,0.0049296,0.0021202,0.00085663,0.00032514,0.00011593,3.8833e-05,1.2219e-05,3.612e-06,1.003e-06,2.6165e-07,6.4121e-08,1.4761e-08,3.1924e-09,6.4857e-10,1.2378e-10,2.2193e-11,3.7379e-12,5.9142e-13,8.7907e-14,1.2275e-14,1.6101e-15,1.984e-16,2.2966e-17,2.4975e-18,2.5513e-19,2.4484e-20,2.2073e-21,1.8694e-22,1.4873e-23,1.1116e-24,7.8046e-26,5.1477e-27,3.1896e-28,1.8565e-29,1.0152e-30,5.2147e-32,2.5163e-33,1.1407e-34,2.5163e-33,5.2147e-32,1.0152e-30,1.8565e-29,3.1896e-28,5.1477e-27,7.8046e-26,1.1116e-24,1.4873e-23,1.8694e-22,2.2073e-21,2.4484e-20,2.5513e-19,2.4975e-18,2.2966e-17,1.984e-16,1.6101e-15,1.2275e-14,8.7907e-14,5.9142e-13,3.7379e-12,2.2193e-11,1.2378e-10,6.4857e-10,3.1924e-09,1.4761e-08,6.4121e-08,2.6165e-07,1.003e-06,3.612e-06,1.2219e-05,3.8833e-05,0.00011593,0.00032514,0.00085663,0.0021202,0.0049296,0.010767,0.022093,0.042582,0.077076,0.13088,0.20768,0.30486,0.40497,0.46844,0.44511,0.32008,0.16061
0.27597,0.32008,0.41092,0.46923,0.45318,0.37739,0.27977,0.18953,0.11923,0.070187,0.038772,0.020116,0.0098036,0.0044884,0.0019305,0.00077997,0.00029604,0.00010556,3.5358e-05,1.1126e-05,3.2888e-06,9.1326e-07,2.3824e-07,5.8382e-08,1.344e-08,2.9067e-09,5.9053e-10,1.127e-10,2.0207e-11,3.4034e-12,5.3849e-13,8.004e-14,1.1176e-14,1.466e-15,1.8064e-16,2.0911e-17,2.274e-18,2.323e-19,2.2293e-20,2.0098e-21,1.7021e-22,1.3542e-23,1.0121e-24,7.1062e-26,4.687e-27,2.9041e-28,1.6904e-29,9.2432e-31,4.748e-32,2.2912e-33,1.0386e-34,2.2912e-33,4.748e-32,9.2432e-31,1.6904e-29,2.9041e-28,4.687e-27,7.1062e-26,1.0121e-24,1.3542e-23,1.7021e-22,2.0098e-21,2.2293e-20,2.323e-19,2.274e-18,2.0911e-17,1.8064e-16,1.466e-15,1.1176e-14,8.004e-14,5.3849e-13,3.4034e-12,2.0207e-11,1.127e-10,5.9053e-10,2.9067e-09,1.344e-08,5.8382e-08,2.3824e-07,9.1326e-07,3.2888e-06,1.1126e-05,3.5358e-05,0.00010556,0.00029604,0.00077997,0.0019305,0.0044884,0.0098036,0.020116,0.038772,0.070187,0.11923,0.18953,0.27977,0.37739,0.45318,0.46923,0.41092,0.32008
0.43019,0.44511,0.46923,0.46438,0.4139,0.33133,0.24145,0.16254,0.10205,0.060042,0.033164,0.017206,0.0083855,0.0038392,0.0016512,0.00066715,0.00025322,9.0289e-05,3.0243e-05,9.5163e-06,2.813e-06,7.8115e-07,2.0377e-07,4.9937e-08,1.1496e-08,2.4862e-09,5.0511e-10,9.6401e-11,1.7284e-11,2.9111e-12,4.606e-13,6.8462e-14,9.5594e-15,1.2539e-15,1.5451e-16,1.7886e-17,1.945e-18,1.987e-19,1.9068e-20,1.7191e-21,1.4559e-22,1.1583e-23,8.6571e-25,6.0782e-26,4.009e-27,2.484e-28,1.4459e-29,7.9061e-31,4.0612e-32,1.9597e-33,8.8838e-35,1.9597e-33,4.0612e-32,7.9061e-31,1.4459e-29,2.484e-28,4.009e-27,6.0782e-26,8.6571e-25,1.1583e-23,1.4559e-22,1.7191e-21,1.9068e-20,1.987e-19,1.945e-18,1.7886e-17,1.5451e-16,1.2539e-15,9.5594e-15,6.8462e-14,4.606e-13,2.9111e-12,1.7284e-11,9.6401e-11,5.0511e-10,2.4862e-09,1.1496e-08,4.9937e-08,2.0377e-07,7.8115e-07,2.813e-06,9.5163e-06,3.0243e-05,9.0289e-05,0.00025322,0.00066715,0.0016512,0.0038392,0.0083855,0.017206,0.033164,0.060042,0.10205,0.16254,0.24145,0.33133,0.4139,0.46438,0.46923,0.44511
0.4712,0.46844,0.45318,0.4139,0.34956,0.27174,0.19541,0.13088,0.08204,0.04825,0.026649,0.013825,0.0067379,0.0030849,0.0013268,0.00053607,0.00020347,7.2549e-05,2.4301e-05,7.6466e-06,2.2603e-06,6.2767e-07,1.6374e-07,4.0126e-08,9.2374e-09,1.9977e-09,4.0587e-10,7.7461e-11,1.3888e-11,2.3391e-12,3.701e-13,5.5011e-14,7.6812e-15,1.0076e-15,1.2416e-16,1.4372e-17,1.5629e-18,1.5966e-19,1.5322e-20,1.3813e-21,1.1698e-22,9.3072e-24,6.9562e-25,4.884e-26,3.2213e-27,1.996e-28,1.1618e-29,6.3528e-31,3.2632e-32,1.5747e-33,7.1383e-35,1.5747e-33,3.2632e-32,6.3528e-31,1.1618e-29,1.996e-28,3.2213e-27,4.884e-26,6.9562e-25,9.3072e-24,1.1698e-22,1.3813e-21,1.5322e-20,1.5966e-19,1.5629e-18,1.4372e-17,1.2416e-16,1.0076e-15,7.6812e-15,5.5011e-14,3.701e-13,2.3391e-12,1.3888e-11,7.7461e-11,4.0587e-10,1.9977e-09,9.2374e-09,4.0126e-08,1.6374e-07,6.2767e-07,2.2603e-06,7.6466e-06,2.4301e-05,7.2549e-05,0.00020347,0.00053607,0.0013268,0.0030849,0.0067379,0.013825,0.026649,0.04825,0.08204,0.13088,0.19541,0.27174,0.34956,0.4139,0.45318,0.46844
0.4139,0.40497,0.37739,0.33133,0.27174,0.20768,0.14815,0.098917,0.061946,0.036423,0.020116,0.010436,0.0050861,0.0023286,0.0010015,0.00040465,0.00015359,5.4763e-05,1.8343e-05,5.772e-06,1.7062e-06,4.7379e-07,1.236e-07,3.0288e-08,6.9728e-09,1.508e-09,3.0636e-10,5.847e-11,1.0483e-11,1.7657e-12,2.7937e-13,4.1524e-14,5.7981e-15,7.6054e-16,9.3717e-17,1.0849e-17,1.1797e-18,1.2052e-19,1.1566e-20,1.0427e-21,8.8305e-23,7.0255e-24,5.2508e-25,3.6866e-26,2.4316e-27,1.5066e-28,8.7697e-30,4.7953e-31,2.4632e-32,1.1886e-33,5.3883e-35,1.1886e-33,2.4632e-32,4.7953e-31,8.7697e-30,1.5066e-28,2.4316e-27,3.6866e-26,5.2508e-25,7.0255e-24,8.8305e-23,1.0427e-21,1.1566e-20,1.2052e-19,1.1797e-18,1.0849e-17,9.3717e-17,7.6054e-16,5.7981e-15,4.1524e-14,2.7937e-13,1.7657e-12,1.0483e-11,5.847e-11,3.0636e-10,1.508e-09,6.9728e-09,3.0288e-08,1.236e-07,4.7379e-07,1.7062e-06,5.772e-06,1.8343e-05,5.4763e-05,0.00015359,0.00040465,0.0010015,0.0023286,0.0050861,0.010436,0.020116,0.036423,0.061946,0.098917,0.14815,0.20768,0.27174,0.33133,0.37739,0.40497
0.31354,0.30486,0.27977,0.24145,0.19541,0.14815,0.10528,0.070187,0.043933,0.025829,0.014264,0.0074002,0.0036066,0.0016512,0.00071017,0.00028694,0.00010891,3.8833e-05,1.3007e-05,4.0929e-06,1.2099e-06,3.3597e-07,8.7642e-08,2.1478e-08,4.9445e-09,1.0693e-09,2.1724e-10,4.1462e-11,7.4337e-12,1.252e-12,1.981e-13,2.9445e-14,4.1115e-15,5.3931e-16,6.6455e-17,7.6928e-18,8.3655e-19,8.5459e-20,8.2013e-21,7.3937e-22,6.2617e-23,4.9818e-24,3.7234e-25,2.6142e-26,1.7243e-27,1.0684e-28,6.2186e-30,3.4004e-31,1.7467e-32,8.4287e-34,3.8209e-35,8.4287e-34,1.7467e-32,3.4004e-31,6.2186e-30,1.0684e-28,1.7243e-27,2.6142e-26,3.7234e-25,4.9818e-24,6.2617e-23,7.3937e-22,8.2013e-21,8.5459e-20,8.3655e-19,7.6928e-18,6.6455e-17,5.3931e-16,4.1115e-15,2.9445e-14,1.981e-13,1.252e-12,7.4337e-12,4.1462e-11,2.1724e-10,1.0693e-09,4.9445e-09,2.1478e-08,8.7642e-08,3.3597e-07,1.2099e-06,4.0929e-06,1.3007e-05,3.8833e-05,0.00010891,0.00028694,0.00071017,0.0016512,0.0036066,0.0074002,0.014264,0.025829,0.043933,0.070187,0.10528,0.14815,0.19541,0.24145,0.27977,0.30486
0.21408,0.20768,0.18953,0.16254,0.13088,0.098917,0.070187,0.046766,0.029268,0.017206,0.009502,0.0049296,0.0024025,0.0010999,0.00047308,0.00019114,7.2549e-05,2.5868e-05,8.6647e-06,2.7265e-06,8.0595e-07,2.238e-07,5.8382e-08,1.4307e-08,3.2937e-09,7.1232e-10,1.4472e-10,2.7619e-11,4.9519e-12,8.3404e-13,1.3196e-13,1.9615e-14,2.7388e-15,3.5925e-16,4.4269e-17,5.1245e-18,5.5726e-19,5.6928e-20,5.4632e-21,4.9252e-22,4.1712e-23,3.3186e-24,2.4803e-25,1.7414e-26,1.1486e-27,7.1169e-29,4.1425e-30,2.2651e-31,1.1635e-32,5.6147e-34,2.5452e-35,5.6147e-34,1.1635e-32,2.2651e-31,4.1425e-30,7.1169e-29,1.1486e-27,1.7414e-26,2.4803e-25,3.3186e-24,4.1712e-23,4.9252e-22,5.4632e-21,5.6928e-20,5.5726e-19,5.1245e-18,4.4269e-17,3.5925e-16,2.7388e-15,1.9615e-14,1.3196e-13,8.3404e-13,4.9519e-12,2.7619e-11,1.4472e-10,7.1232e-10,3.2937e-09,1.4307e-08,5.8382e-08,2.238e-07,8.0595e-07,2.7265e-06,8.6647e-06,2.5868e-05,7.2549e-05,0.00019114,0.00047308,0.0010999,0.0024025,0.0049296,0.009502,0.017206,0.029268,0.046766,0.070187,0.098917,0.13088,0.16254,0.18953,0.20768
0.135,0.13088,0.11923,0.10205,0.08204,0.061946,0.043933,0.029268,0.018316,0.010767,0.0059462,0.0030849,0.0015034,0.00068832,0.00029604,0.00011961,4.54e-05,1.6188e-05,5.4222e-06,1.7062e-06,5.0435e-07,1.4005e-07,3.6535e-08,8.9532e-09,2.0612e-09,4.4576e-10,9.0561e-11,1.7284e-11,3.0988e-12,5.2193e-13,8.2581e-14,1.2275e-14,1.7139e-15,2.2482e-16,2.7703e-17,3.2068e-18,3.4873e-19,3.5625e-20,3.4188e-21,3.0821e-22,2.6103e-23,2.0767e-24,1.5521e-25,1.0898e-26,7.1878e-28,4.4536e-29,2.5923e-30,1.4175e-31,7.2813e-33,3.5136e-34,1.5928e-35,3.5136e-34,7.2813e-33,1.4175e-31,2.5923e-30,4.4536e-29,7.1878e-28,1.0898e-26,1.5521e-25,2.0767e-24,2.6103e-23,3.0821e-22,3.4188e-21,3.5625e-20,3.4873e-19,3.2068e-18,2.7703e-17,2.2482e-16,1.7139e-15,1.2275e-14,8.2581e-14,5.2193e-13,3.0988e-12,1.7284e-11,9.0561e-11,4.4576e-10,2.0612e-09,8.9532e-09,3.6535e-08,1.4005e-07,5.0435e-07,1.7062e-06,5.4222e-06,1.6188e-05,4.54e-05,0.00011961,0.00029604,0.00068832,0.0015034,0.0030849,0.0059462,0.010767,0.018316,0.029268,0.043933,0.061946,0.08204,0.10205,0.11923,0.13088
0.079519,0.077076,0.070187,0.060042,0.04825,0.036423,0.025829,0.017206,0.010767,0.0063297,0.0034956,0.0018135,0.00088383,0.00040465,0.00017404,7.0317e-05,2.6689e-05,9.5163e-06,3.1876e-06,1.003e-06,2.9649e-07,8.2332e-08,2.1478e-08,5.2633e-09,1.2117e-09,2.6205e-10,5.3238e-11,1.0161e-11,1.8217e-12,3.0682e-13,4.8547e-14,7.2158e-15,1.0076e-15,1.3216e-16,1.6286e-17,1.8852e-18,2.0501e-19,2.0943e-20,2.0098e-21,1.8119e-22,1.5345e-23,1.2208e-24,9.1245e-26,6.4064e-27,4.2255e-28,2.6181e-29,1.5239e-30,8.333e-32,4.2804e-33,2.0655e-34,9.3634e-36,2.0655e-34,4.2804e-33,8.333e-32,1.5239e-30,2.6181e-29,4.2255e-28,6.4064e-27,9.1245e-26,1.2208e-24,1.5345e-23,1.8119e-22,2.0098e-21,2.0943e-20,2.0501e-19,1.8852e-18,1.6286e-17,1.3216e-16,1.0076e-15,7.2158e-15,4.8547e-14,3.0682e-13,1.8217e-12,1.0161e-11,5.3238e-11,2.6205e-10,1.2117e-09,5.2633e-09,2.1478e-08,8.2332e-08,2.9649e-07,1.003e-06,3.1876e-06,9.5163e-06,2.6689e-05,7.0317e-05,0.00017404,0.00040465,0.00088383,0.0018135,0.0034956,0.0063297,0.010767,0.017206,0.025829,0.036423,0.04825,0.060042,0.070187,0.077076
