0,0.091398,0.00033174,1.5229e-08,1.2664e-14,1.9287e-22,5.3802e-32,2.7488e-43,2.5722e-56,4.4085e-71,1.3839e-87,4.4085e-71,2.5722e-56,2.7488e-43,5.3802e-32,1.9287e-22,1.2664e-14,1.5229e-08,0.00033174,0.091398
0.091398,0.016385,4.5236e-05,2.0611e-09,1.7139e-15,2.6103e-23,7.2813e-33,3.7201e-44,3.4811e-57,5.9663e-72,1.8729e-88,5.9663e-72,3.4811e-57,3.7201e-44,7.2813e-33,2.6103e-23,1.7139e-15,2.0611e-09,4.5236e-05,0.016385
0.00033174,4.5236e-05,1.1252e-07,5.1091e-12,4.2484e-18,6.4702e-26,1.8049e-35,9.2211e-47,8.6288e-60,1.4789e-74,4.6425e-91,1.4789e-74,8.6288e-60,9.2211e-47,1.8049e-35,6.4702e-26,4.2484e-18,5.1091e-12,1.1252e-07,4.5236e-05
1.5229e-08,2.0611e-09,5.1091e-12,2.3195e-16,1.9287e-22,2.9375e-30,8.194e-40,4.1864e-51,3.9175e-64,6.7142e-79,2.1077e-95,6.7142e-79,3.9175e-64,4.1864e-51,8.194e-40,2.9375e-30,1.9287e-22,2.3195e-16,5.1091e-12,2.0611e-09
1.2664e-14,1.7139e-15,4.2484e-18,1.9287e-22,1.6038e-28,2.4426e-36,6.8136e-46,3.4811e-57,3.2575e-70,5.583e-85,1.7526e-101,5.583e-85,3.2575e-70,3.4811e-57,6.8136e-46,2.4426e-36,1.6038e-28,1.9287e-22,4.2484e-18,1.7139e-15
1.9287e-22,2.6103e-23,6.4702e-26,2.9375e-30,2.4426e-36,3.7201e-44,1.0377e-53,5.3017e-65,4.9611e-78,8.503e-93,2.6692e-109,8.503e-93,4.9611e-78,5.3017e-65,1.0377e-53,3.7201e-44,2.4426e-36,2.9375e-30,6.4702e-26,2.6103e-23
5.3802e-32,7.2813e-33,1.8049e-35,8.194e-40,6.8136e-46,1.0377e-53,2.8946e-63,1.4789e-74,1.3839e-87,2.3719e-102,7.4456e-119,2.3719e-102,1.3839e-87,1.4789e-74,2.8946e-63,1.0377e-53,6.8136e-46,8.194e-40,1.8049e-35,7.2813e-33
2.7488e-43,3.7201e-44,9.2211e-47,4.1864e-51,3.4811e-57,5.3017e-65,1.4789e-74,7.5558e-86,7.0705e-99,1.2118e-113,3.804e-130,1.2118e-113,7.0705e-99,7.5558e-86,1.4789e-74,5.3017e-65,3.4811e-57,4.1864e-51,9.2211e-47,3.7201e-44
2.5722e-56,3.4811e-57,8.6288e-60,3.9175e-64,3.2575e-70,4.9611e-78,1.3839e-87,7.0705e-99,6.6163e-112,1.134e-126,3.5597e-143,1.134e-126,6.6163e-112,7.0705e-99,1.3839e-87,4.9611e-78,3.2575e-70,3.9175e-64,8.6288e-60,3.4811e-57
4.4085e-71,5.9663e-72,1.4789e-74,6.7142e-79,5.583e-85,8.503e-93,2.3719e-102,1.2118e-113,1.134e-126,1.9435e-141,6.101e-158,1.9435e-141,1.134e-126,1.2118e-113,2.3719e-102,8.503e-93,5.583e-85,6.7142e-79,1.4789e-74,5.9663e-72
1.3839e-87,1.8729e-88,4.6425e-91,2.1077e-95,1.7526e-101,2.6692e-109,7.4456e-119,3.804e-130,3.5597e-143,6.101e-158,1.9152e-174,6.101e-158,3.5597e-143,3.804e-130,7.4456e-119,2.6692e-109,1.7526e-101,2.1077e-95,4.6425e-91,1.8729e-88
4.4085e-71,5.9663e-72,1.4789e-74,6.7142e-79,5.583e-85,8.503e-93,2.3719e-102,1.2118e-113,1.134e-126,1.9435e-141,6.101e-158,1.9435e-141,1.134e-126,1.2118e-113,2.3719e-102,8.503e-93,5.583e-85,6.7142e-79,1.4789e-74,5.9663e-72
2.5722e-56,3.4811e-57,8.6288e-60,3.9175e-64,3.2575e-70,4.9611e-78,1.3839e-87,7.0705e-99,6.6163e-112,1.134e-126,3.5597e-143,1.134e-126,6.6163e-112,7.0705e-99,1.3839e-87,4.9611e-78,3.2575e-70,3.9175e-64,8.6288e-60,3.4811e-57
2.7488e-43,3.7201e-44,9.2211e-47,4.1864e-51,3.4811e-57,5.3017e-65,1.4789e-74,7.5558e-86,7.0705e-99,1.2118e-113,3.804e-130,1.2118e-113,7.0705e-99,7.5558e-86,1.4789e-74,5.3017e-65,3.4811e-57,4.1864e-51,9.2211e-47,3.7201e-44
5.3802e-32,7.2813e-33,1.8049e-35,8.194e-40,6.8136e-46,1.0377e-53,2.8946e-63,1.4789e-74,1.3839e-87,2.3719e-102,7.4456e-119,2.3719e-102,1.3839e-87,1.4789e-74,2.8946e-63,1.0377e-53,6.8136e-46,8.194e-40,1.8049e-35,7.2813e-33
1.9287e-22,2.6103e-23,6.4702e-26,2.9375e-30,2.4426e-36,3.7201e-44,1.0377e-53,5.3017e-65,4.9611e-78,8.503e-93,2.6692e-109,8.503e-93,4.9611e-78,5.3017e-65,1.0377e-53,3.7201e-44,2.4426e-36,2.9375e-30,6.4702e-26,2.6103e-23
1.2664e-14,1.7139e-15,4.2484e-18,1.9287e-22,1.6038e-28,2.4426e-36,6.8136e-46,3.4811e-57,3.2575e-70,5.583e-85,1.7526e-101,5.583e-85,3.2575e-70,3.4811e-57,6.8136e-46,2.4426e-36,1.6038e-28,1.9287e-22,4.2484e-18,1.7139e-15
1.5229e-08,2.0611e-09,5.1091e-12,2.3195e-16,1.9287e-22,2.9375e-30,8.194e-40,4.1864e-51,3.9175e-64,6.7142e-79,2.1077e-95,6.7142e-79,3.9175e-64,4.1864e-51,8.194e-40,2.9375e-30,1.9287e-22,2.3195e-16,5.1091e-12,2.0611e-09
0.00033174,4.5236e-05,1.1252e-07,5.1091e-12,4.2484e-18,6.4702e-26,1.8049e-35,9.2211e-47,8.6288e-60,1.4789e-74,4.6425e-91,1.4789e-74,8.6288e-60,9.2211e-47,1.8049e-35,6.4702e-26,4.2484e-18,5.1091e-12,1.1252e-07,4.5236e-05
0.091398,0.016385,4.5236e-05,2.0611e-09,1.7139e-15,2.6103e-23,7.2813e-33,3.7201e-44,3.4811e-57,5.9663e-72,1.8729e-88,5.9663e-72,3.4811e-57,3.7201e-44,7.2813e-33,2.6103e-23,1.7139e-15,2.0611e-09,4.5236e-05,0.016385
